athleteId,fullName,slug,weight,displayHeight,height,age,dateOfBirth,citizenship,positionAbbreviation,teamId,appearances_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,teamName,teamPrimaryColor,teamSecondaryColor,teamLogo,shot_accuracy,conversion_rate,on_target_conversion_rate,save_percentage,discipline_score,goals_pct_pos,assists_pct_pos,shot_accuracy_pct_pos,fouls_suff_pct_pos,fouls_comm_pct_pos,conversion_pct_pos,on_target_conv_pct_pos,goals_pct_global,assists_pct_global,shot_accuracy_pct_global,fouls_suff_pct_global,fouls_comm_pct_global,goals_conc_pct_pos,save_pct_pos,saves_pct_pos,yellow_cards_pct_pos,red_cards_pct_pos,offsides_pct_pos,chances_created
280555,Bukayo Saka,bukayo-saka,159.0,"5' 10""",70.0,24.0,2001-09-05T07:00Z,England,F,359,25,15,39,3,0,0,10,5,22,66,6,0,0,21,Arsenal,#e20520,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,0.3333333333333333,0.09090909090909091,0.2727272727272727,,3,74.73118279569893,98.38709677419355,38.25503355704698,88.70967741935483,64.24731182795699,43.95973154362416,35.92592592592593,91.63398692810458,99.2156862745098,57.61078998073218,92.54901960784314,65.09803921568627,41.397849462365585,,28.49462365591398,22.311827956989248,52.41935483870967,12.096774193548384,56
280764,Julián Araujo,julian-araujo,152.0,"5' 9""",69.0,24.0,2001-08-13T07:00Z,Mexico,D,349,12,7,2,2,0,0,0,0,0,0,0,0,0,10,Bournemouth,#f42727,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,,,,,2,35.0187265917603,33.89513108614232,,36.70411985018727,47.752808988764045,,,29.934640522875817,30.065359477124183,,36.470588235294116,49.411764705882355,58.052434456928836,,14.981273408239701,46.254681647940075,54.49438202247191,78.08988764044943,1
280806,Harvey Elliott,harvey-elliott,139.0,"5' 7""",67.0,22.0,2003-04-04T08:00Z,England,M,364,18,0,1,1,0,0,2,3,4,17,1,0,2,6,Liverpool,#d11317,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,0.23529411764705882,0.058823529411764705,0.25,,1,60.652173913043484,70.86956521739131,36.7816091954023,25.869565217391305,11.956521739130435,47.701149425287355,51.29032258064517,66.60130718954248,78.82352941176471,34.104046242774565,30.84967320261438,15.42483660130719,63.69565217391304,,50.21739130434783,61.95652173913043,54.56521739130435,30.434782608695656,10
280895,Mike Trésor,mike-tresor,139.0,"5' 8""",68.0,26.0,1999-05-28T07:00Z,Belgium,F,379,16,0,3,0,0,0,0,0,0,5,0,0,0,9,Burnley,#6C1D45,#1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,0.0,0.0,,,0,18.817204301075268,23.387096774193548,5.033557046979865,31.72043010752688,11.827956989247312,11.073825503355705,,29.934640522875817,30.065359477124183,7.321772639691715,40.849673202614376,15.42483660130719,59.67741935483871,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
281121,Taylor Harwood-Bellis,taylor-harwood-bellis,181.0,"6' 2""",74.0,24.0,2002-01-30T08:00Z,England,D,376,34,35,14,9,0,0,0,3,6,20,1,0,45,65,Southampton,#ED1A3B,#f1ee13,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,0.3,0.05,0.16666666666666666,,9,77.71535580524345,33.89513108614232,59.424083769633505,75.65543071161048,96.62921348314607,60.20942408376963,51.324503311258276,66.60130718954248,30.065359477124183,49.51830443159923,68.16993464052288,92.09150326797385,2.8089887640449405,,98.87640449438202,3.183520599250926,54.49438202247191,23.220973782771537,13
281125,Ian Maatsen,ian-maatsen,126.0,"5' 10""",70.0,23.0,2002-03-10T08:00Z,Netherlands,D,362,29,11,9,2,0,0,2,0,5,18,1,0,0,16,Aston Villa,#660e36,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,0.2777777777777778,0.05555555555555555,0.2,,2,77.71535580524345,88.57677902621724,52.879581151832454,63.857677902621724,59.36329588014981,61.78010471204188,53.64238410596026,66.60130718954248,78.82352941176471,42.96724470134875,57.647058823529406,58.56209150326798,49.62546816479401,,14.981273408239701,46.254681647940075,54.49438202247191,78.08988764044943,19
281558,Antony ,antony,139.0,"5' 9""",69.0,25.0,2000-02-24T08:00Z,Brazil,F,360,8,2,5,0,0,0,0,0,3,6,0,0,0,2,Man United,#da020e,#144992,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,0.5,0.0,0.0,,0,18.817204301075268,23.387096774193548,89.26174496644296,37.634408602150536,29.03225806451613,11.073825503355705,7.037037037037037,29.934640522875817,30.065359477124183,88.82466281310212,47.97385620915033,36.60130718954248,75.0,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
281564,Mads Hermansen,mads-hermansen,179.0,"6' 2""",74.0,25.0,2000-07-11T07:00Z,Denmark,G,375,27,0,3,1,0,0,0,3,0,0,0,404,103,55,Leicester,#0202fb,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,,,,0.6518987341772152,1,50.609756097560975,47.5609756097561,,79.8780487804878,43.90243902439025,,,29.934640522875817,30.065359477124183,,40.849673202614376,15.42483660130719,6.097560975609767,35.41666666666667,87.8048780487805,25.609756097560975,50.0,18.902439024390233,0
281730,Luke Cundle,luke-cundle,137.0,"5' 7""",67.0,23.0,2002-04-26T07:00Z,England,M,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wolves,#fdb913,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,0
282186,Mats Wieffer,mats-wieffer,172.0,"6' 2""",74.0,26.0,1999-11-16T08:00Z,Netherlands,M,331,25,23,10,6,0,0,4,1,4,9,1,0,2,21,Brighton,#0606fa,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0.4444444444444444,0.1111111111111111,0.25,,6,60.652173913043484,87.60869565217392,86.49425287356321,50.43478260869565,69.1304347826087,75.28735632183908,51.29032258064517,66.60130718954248,90.45751633986929,81.02119460500964,60.0,79.15032679738562,44.99999999999999,,50.21739130434783,20.652173913043484,54.56521739130435,54.56521739130435,16
282583,Jan Paul van Hecke,jan-paul-van-hecke,172.0,"6' 2""",74.0,25.0,2000-06-08T07:00Z,Netherlands,D,331,34,26,24,7,1,0,0,2,5,17,1,0,21,46,Brighton,#0606fa,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0.29411764705882354,0.058823529411764705,0.2,,9,77.71535580524345,33.89513108614232,57.85340314136126,88.01498127340824,85.76779026217228,62.30366492146597,53.64238410596026,66.60130718954248,30.065359477124183,47.88053949903661,81.04575163398692,83.66013071895425,9.17602996254682,,89.70037453183521,8.239700374531836,4.86891385767791,33.52059925093633,14
282585,Benoît Badiashile,benoit-badiashile,163.0,"6' 4""",76.0,24.0,2001-03-26T08:00Z,France,D,363,5,6,2,0,0,0,0,1,0,0,0,0,2,5,Chelsea,#144992,#ffeeee,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,,,,,0,35.0187265917603,33.89513108614232,,36.70411985018727,43.82022471910113,,,29.934640522875817,30.065359477124183,,36.470588235294116,46.470588235294116,66.85393258426967,,36.70411985018727,84.45692883895131,54.49438202247191,48.12734082397003,0
282716,Jurriën Timber,jurrien-timber,172.0,"5' 10""",70.0,24.0,2001-06-17T07:00Z,Netherlands,D,359,30,30,29,7,0,0,3,3,4,14,1,0,4,22,Arsenal,#e20520,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,0.2857142857142857,0.07142857142857142,0.25,,7,77.71535580524345,94.00749063670412,55.235602094240846,91.38576779026218,92.13483146067416,67.5392670157068,58.27814569536424,66.60130718954248,85.88235294117646,45.472061657032754,86.47058823529412,87.84313725490196,41.01123595505618,,46.62921348314607,8.239700374531836,54.49438202247191,23.220973782771537,16
282885,Han-Noah Massengo,han-noah-massengo,152.0,"5' 10""",70.0,24.0,2001-07-07T07:00Z,France,M,379,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Burnley,#6C1D45,#1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,0
283086,Leif Davis,leif-davis,152.0,"6' 0""",72.0,26.0,1999-12-31T08:00Z,England,D,373,33,27,31,5,1,0,2,8,2,16,1,0,9,69,Ipswich,#0000fa,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,0.125,0.0625,0.5,,7,77.71535580524345,88.57677902621724,25.392670157068064,92.69662921348315,87.64044943820225,63.35078534031413,80.79470198675497,66.60130718954248,78.82352941176471,18.59344894026975,87.6470588235294,84.70588235294117,2.247191011235955,,66.47940074906367,18.16479400749064,4.86891385767791,2.6217228464419406,57
283586,Jake O'Brien,jake-obrien,203.0,"6' 6""",78.0,24.0,2001-05-15T07:00Z,Republic of Ireland,D,368,20,13,5,5,0,0,0,2,3,6,2,0,4,17,Everton,#0606fa,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,0.5,0.3333333333333333,0.6666666666666666,,5,90.0749063670412,33.89513108614232,87.43455497382199,51.12359550561798,63.670411985018724,95.81151832460732,86.75496688741721,77.25490196078432,30.065359477124183,88.82466281310212,47.97385620915033,62.22222222222222,47.75280898876404,,46.62921348314607,18.16479400749064,54.49438202247191,33.52059925093633,6
283672,Jérémy Doku,jeremy-doku,146.0,"5' 8""",68.0,23.0,2002-05-27T07:00Z,Belgium,F,382,29,8,33,1,0,0,6,2,8,28,3,0,1,12,Man City,#99c5ea,#e6ff00,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,0.2857142857142857,0.10714285714285714,0.375,,1,59.946236559139784,91.12903225806451,30.87248322147651,85.48387096774194,45.16129032258064,50.33557046979866,61.85185185185185,83.20261437908498,95.03267973856208,45.472061657032754,89.41176470588236,52.09150326797386,55.913978494623656,,64.51612903225806,52.41935483870967,52.41935483870967,30.91397849462365,29
283940,Aaron Hickey,aaron-hickey,159.0,"5' 10""",70.0,23.0,2002-06-10T07:00Z,Scotland,D,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brentford,#f42727,#f8ced9,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
284081,Caleb Okoli,caleb-okoli,201.0,"6' 3""",75.0,24.0,2001-07-13T07:00Z,Italy,D,375,19,16,9,4,0,0,0,0,3,5,1,0,14,26,Leicester,#0202fb,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,0.6,0.2,0.3333333333333333,,4,77.71535580524345,33.89513108614232,95.02617801047121,63.857677902621724,67.97752808988764,90.0523560209424,66.88741721854305,66.60130718954248,30.065359477124183,94.60500963391137,57.647058823529406,67.45098039215686,34.6441947565543,,79.40074906367042,28.277153558052433,54.49438202247191,78.08988764044943,0
284490,Keane Lewis-Potter,keane-lewis-potter,148.0,"5' 7""",67.0,24.0,2001-02-22T08:00Z,England,F,337,38,17,31,7,0,0,3,8,15,30,1,0,12,47,Brentford,#f42727,#f8ced9,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,0.5,0.03333333333333333,0.06666666666666667,,7,43.81720430107527,75.0,89.26174496644296,82.25806451612904,68.54838709677419,22.818791946308725,14.814814814814813,66.60130718954248,85.88235294117646,88.82466281310212,87.6470588235294,69.73856209150327,5.913978494623649,,100.0,4.032258064516128,52.41935483870967,2.9569892473118244,25
284641,Tommy Doyle,tommy-doyle,161.0,"5' 8""",68.0,24.0,2001-10-17T07:00Z,England,M,380,24,5,5,1,0,0,1,4,2,9,0,0,5,10,Wolves,#fdb913,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,0.2222222222222222,0.0,0.0,,1,26.304347826086953,57.826086956521735,33.33333333333333,38.47826086956522,34.56521739130435,18.67816091954023,14.838709677419354,29.934640522875817,67.3202614379085,32.080924855491325,47.97385620915033,43.72549019607843,58.04347826086956,,68.04347826086956,61.95652173913043,54.56521739130435,23.26086956521739,7
284792,Crysencio Summerville,crysencio-summerville,139.0,"5' 9""",69.0,24.0,2001-10-30T08:00Z,Netherlands,F,371,19,9,23,2,0,0,1,0,2,14,1,0,4,19,West Ham,#7c2c3b,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,0.14285714285714285,0.07142857142857142,0.5,,2,43.81720430107527,54.56989247311827,11.409395973154362,71.23655913978494,48.924731182795696,35.23489932885906,87.77777777777777,66.60130718954248,67.3202614379085,20.134874759152215,79.86928104575163,54.70588235294118,44.35483870967742,,89.24731182795699,34.67741935483872,52.41935483870967,78.49462365591398,17
284960,João Pedro,joao-pedro,152.0,"6' 0""",72.0,24.0,2001-09-26T07:00Z,Brazil,F,331,27,26,46,4,1,0,6,4,19,46,10,0,0,26,Brighton,#0606fa,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0.41304347826086957,0.21739130434782608,0.5263157894736842,,6,88.70967741935483,91.12903225806451,67.11409395973155,93.01075268817203,87.63440860215054,92.61744966442953,92.5925925925926,96.9281045751634,95.03267973856208,76.30057803468208,94.90196078431372,83.66013071895425,29.3010752688172,,28.49462365591398,15.053763440860209,2.9569892473118244,14.516129032258064,27
285450,Enzo Fernández,enzo-fernandez,168.0,"5' 10""",70.0,24.0,2001-01-17T08:00Z,Argentina,M,363,36,51,54,8,0,0,7,9,20,52,6,0,7,37,Chelsea,#144992,#ffeeee,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,0.38461538461538464,0.11538461538461539,0.3,,8,93.04347826086956,95.0,77.87356321839081,95.21739130434783,95.43478260869566,77.58620689655173,60.967741935483865,91.63398692810458,96.9281045751634,68.88246628131022,97.90849673202614,98.10457516339869,17.391304347826093,,77.6086956521739,11.521739130434781,54.56521739130435,2.391304347826079,72
285629,Jhon Durán,jhon-duran,161.0,"6' 1""",73.0,22.0,2003-12-13T08:00Z,Colombia,F,362,20,14,15,3,1,0,0,1,15,31,7,0,0,14,Aston Villa,#660e36,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,0.4838709677419355,0.22580645161290322,0.4666666666666667,,5,79.03225806451613,23.387096774193548,86.57718120805369,58.06451612903226,61.55913978494624,93.95973154362416,82.96296296296296,93.33333333333333,30.065359477124183,86.1271676300578,69.34640522875817,63.39869281045751,53.763440860215056,,28.49462365591398,22.311827956989248,2.9569892473118244,48.655913978494624,4
286090,Jacob Ramsey,jacob-ramsey,163.0,"5' 11""",71.0,24.0,2001-05-28T07:00Z,England,M,362,29,12,28,3,1,0,3,3,4,20,1,0,4,26,Aston Villa,#660e36,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,0.2,0.05,0.25,,5,60.652173913043484,81.08695652173913,28.160919540229884,79.56521739130434,48.69565217391305,41.95402298850575,51.29032258064517,66.60130718954248,85.88235294117646,28.227360308285164,85.29411764705883,60.588235294117645,37.39130434782608,,63.69565217391304,43.04347826086956,5.0,30.434782608695656,20
286128,Armel Bella-Kotchap,armel-bella-kotchap,192.0,"6' 3""",75.0,24.0,2001-12-11T08:00Z,Germany,D,376,4,3,2,0,0,0,0,1,0,1,0,0,2,13,Southampton,#ED1A3B,#f1ee13,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,0.0,0.0,,,0,35.0187265917603,33.89513108614232,10.732984293193718,36.70411985018727,34.08239700374532,29.05759162303665,,29.934640522875817,30.065359477124183,7.321772639691715,36.470588235294116,39.869281045751634,53.18352059925094,,36.70411985018727,84.45692883895131,54.49438202247191,48.12734082397003,0
286965,Jarrad Branthwaite,jarrad-branthwaite,192.0,"6' 5""",77.0,23.0,2002-06-27T07:00Z,England,D,368,30,12,18,4,0,0,1,6,3,10,0,0,24,28,Everton,#0606fa,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,0.3,0.0,0.0,,4,35.0187265917603,76.02996254681648,59.424083769633505,81.46067415730337,61.79775280898876,29.05759162303665,23.509933774834437,29.934640522875817,67.3202614379085,49.51830443159923,73.66013071895425,60.588235294117645,31.273408239700373,,92.13483146067416,28.277153558052433,54.49438202247191,6.741573033707866,3
287461,Jakub Moder,jakub-moder,172.0,"6' 2""",74.0,26.0,1999-04-07T07:00Z,Poland,M,331,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Brighton,#0606fa,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,2
289511,Beto,beto,192.0,"6' 4""",76.0,27.0,1998-01-31T08:00Z,Guinea-Bissau,F,368,30,33,23,2,0,0,0,0,23,49,8,0,1,24,Everton,#0606fa,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,0.46938775510204084,0.16326530612244897,0.34782608695652173,,2,82.25806451612904,23.387096774193548,84.56375838926175,71.23655913978494,92.47311827956989,73.8255033557047,57.03703703703704,94.64052287581698,30.065359477124183,84.97109826589595,79.86928104575163,90.06535947712419,34.40860215053763,,64.51612903225806,34.67741935483872,52.41935483870967,78.49462365591398,12
289645,Evan Ferguson,evan-ferguson,172.0,"6' 0""",72.0,21.0,2004-10-19T07:00Z,Republic of Ireland,F,371,34,7,4,0,0,0,0,3,5,19,2,0,3,17,West Ham,#7c2c3b,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,0.2631578947368421,0.10526315789473684,0.4,,0,53.494623655913976,23.387096774193548,26.51006711409396,34.40860215053764,42.204301075268816,49.328859060402685,68.51851851851852,77.25490196078432,30.065359477124183,40.655105973025044,44.31372549019608,49.411764705882355,48.655913978494624,,84.40860215053763,80.64516129032258,52.41935483870967,18.548387096774192,4
289837,Yasser Larouci,yasser-larouci,150.0,"5' 9""",69.0,24.0,2001-01-01T08:00Z,Algeria,D,398,11,5,5,1,0,0,0,1,1,6,0,0,1,10,Sheffield Utd,#f42727,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,0.16666666666666666,0.0,0.0,,1,35.0187265917603,33.89513108614232,31.93717277486911,51.12359550561798,39.325842696629216,29.05759162303665,23.509933774834437,29.934640522875817,30.065359477124183,22.736030828516377,47.97385620915033,43.72549019607843,58.052434456928836,,32.20973782771536,60.48689138576779,54.49438202247191,48.12734082397003,0
289840,Vitezslav Jaros,vitezslav-jaros,192.0,"6' 3""",75.0,24.0,2001-07-23T07:00Z,Czechia,G,364,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Liverpool,#d11317,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,,,,1.0,0,50.609756097560975,47.5609756097561,,29.268292682926827,43.90243902439025,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,77.4390243902439,98.95833333333334,42.68292682926829,64.6341463414634,50.0,67.07317073170731,0
289877,Moisés Caicedo,moises-caicedo,161.0,"5' 10""",70.0,24.0,2001-11-02T08:00Z,Ecuador,M,363,38,70,58,11,0,0,2,5,2,19,1,0,10,42,Chelsea,#144992,#ffeeee,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,0.10526315789473684,0.05263157894736842,0.5,,11,60.652173913043484,70.86956521739131,15.517241379310345,96.73913043478261,100.0,43.96551724137931,86.7741935483871,66.60130718954248,78.82352941176471,17.148362235067438,98.62745098039215,99.73856209150327,12.173913043478251,,88.47826086956522,1.7391304347826093,54.56521739130435,16.304347826086953,28
290076,Destiny Udogie,destiny-udogie,161.0,"6' 1""",73.0,23.0,2002-11-28T08:00Z,Italy,D,367,25,28,38,2,0,1,1,2,2,6,0,0,7,34,Spurs,#ffffff,#9bafd8,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,0.3333333333333333,0.0,0.0,,2,35.0187265917603,76.02996254681648,65.70680628272252,96.44194756554307,89.70037453183521,29.05759162303665,23.509933774834437,29.934640522875817,67.3202614379085,57.61078998073218,91.89542483660131,85.94771241830065,25.093632958801493,,59.176029962546814,46.254681647940075,54.49438202247191,33.52059925093633,16
290101,Andrew Omobamidele,andrew-omobamidele,172.0,"6' 2""",74.0,23.0,2002-06-23T07:00Z,Republic of Ireland,D,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nottm Forest,#c8102e,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
290413,Hjalmar Ekdal,hjalmar-ekdal,170.0,"6' 2""",74.0,27.0,1998-10-21T07:00Z,Sweden,D,379,8,8,2,2,0,0,0,0,0,1,0,0,5,8,Burnley,#6C1D45,#1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,0.0,0.0,,,2,35.0187265917603,33.89513108614232,10.732984293193718,36.70411985018727,51.12359550561798,29.05759162303665,,29.934640522875817,30.065359477124183,7.321772639691715,36.470588235294116,52.09150326797386,61.79775280898877,,50.936329588014985,46.254681647940075,54.49438202247191,78.08988764044943,0
290581,Woyo Coulibaly,woyo-coulibaly,170.0,"6' 2""",74.0,26.0,1999-05-26T07:00Z,Mali,D,375,4,2,1,1,0,0,0,0,1,2,0,0,1,6,Leicester,#0202fb,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,0.5,0.0,0.0,,1,35.0187265917603,33.89513108614232,87.43455497382199,29.775280898876407,30.711610486891384,29.05759162303665,23.509933774834437,29.934640522875817,30.065359477124183,88.82466281310212,30.84967320261438,36.60130718954248,64.7940074906367,,32.20973782771536,60.48689138576779,54.49438202247191,78.08988764044943,0
